"id_registro","anio","provincia","pea","salario_promedio","id_registro (Right)","fecha","provincia (Right)","sector_economico","poblacion_economicamente_activa","personas_empleadas","personas_desempleadas","tasa_desempleo","salario_promedio (Right)","inflacion","pib_millones"
645,2026,"Loja",299376,1175.51,645,"2017-03-01","Santo Domingo de los Tsachilas","Manufactura",205760,193292,12468,6.06,407.42,4.58,91563.36
647,2024,"Azuay",476086,1199.57,647,"2017-03-01","Tungurahua","Servicios",222260,209484,12776,5.75,405.97,4.7,94450.62
648,2026,"Azuay",439412,1644.66,648,"2017-03-01","Zamora Chinchipe","Comercio",225769,210796,14973,6.63,383.26,1.94,90963.85
649,2025,"Pichincha",42671,788.25,649,"2017-04-01","Azuay","Construccion",69199,66321,2878,4.16,410.42,0,92234.89
650,2025,"Guayas",184076,436.58,650,"2017-04-01","Bolivar","Servicios",77592,74148,3444,4.44,387.16,0.03,94821.79
652,2025,"Azuay",397841,533.7,652,"2017-04-01","Carchi","Construccion",90500,84865,5635,6.23,410.37,2.67,92087.98
653,2025,"Pichincha",230458,1775.33,653,"2017-04-01","Chimborazo","Construccion",94263,87873,6390,6.78,418.03,1.75,95683.51
654,2025,"Manabi",310711,1227.46,654,"2017-04-01","Cotopaxi","Comercio",109209,104665,4544,4.16,413.75,3.64,91915.44
655,2025,"Azuay",387032,951.73,655,"2017-04-01","El Oro","Servicios",110526,103083,7443,6.73,409.2,3.43,94138.16
656,2024,"Loja",95447,1787.39,656,"2017-04-01","Esmeraldas","Agricultura",123385,117723,5662,4.59,396.95,3.54,91867.49
657,2024,"Pichincha",38063,736.21,657,"2017-04-01","Galapagos","Construccion",123232,114745,8487,6.89,380.63,3.6,91496.77
658,2024,"Manabi",168219,1034.27,658,"2017-04-01","Guayas","Comercio",135957,129441,6516,4.79,379.23,0.55,95130.07
660,2024,"Manabi",410050,1038.14,660,"2017-04-01","Loja","Construccion",145110,137171,7939,5.47,410.36,2.74,92690.43
661,2026,"Pichincha",318198,872.88,661,"2017-04-01","Los Rios","Comercio",155453,148210,7243,4.66,399.21,0.67,91240.88
663,2026,"Loja",288099,1963.65,663,"2017-04-01","Morona Santiago","Servicios",165606,157190,8416,5.08,400.22,0.86,94663.28
664,2025,"Manabi",53141,1426.7,664,"2017-04-01","Napo","Servicios",166995,159741,7254,4.34,404.69,1.53,92101.74
665,2025,"Pichincha",26276,1675.7,665,"2017-04-01","Orellana","Agricultura",177514,165307,12207,6.88,415.64,3.32,92504.69
666,2025,"Manabi",134871,854.73,666,"2017-04-01","Pastaza","Construccion",186511,177615,8896,4.77,399.67,3.54,91023.53
667,2024,"Manabi",458777,576.71,667,"2017-04-01","Pichincha","Manufactura",195284,182770,12514,6.41,414.93,2.06,91119.26
668,2024,"Guayas",51246,769.81,668,"2017-04-01","Santa Elena","Servicios",198775,187760,11015,5.54,417.25,4.73,91736.97
669,2026,"Manabi",47100,872.21,669,"2017-04-01","Santo Domingo de los Tsachilas","Comercio",208932,200529,8403,4.02,409.94,0.05,94251.68
670,2025,"Pichincha",253237,1179.99,670,"2017-04-01","Sucumbios","Comercio",208567,198939,9628,4.62,408.66,4.09,95293.19
671,2026,"Azuay",124971,472.98,671,"2017-04-01","Tungurahua","Agricultura",214714,201315,13399,6.24,392.27,0.51,93196.13
672,2026,"Pichincha",240515,1841.35,672,"2017-04-01","Zamora Chinchipe","Manufactura",221402,212186,9216,4.16,402,3.91,93690.42
673,2025,"Loja",174624,1506.17,673,"2017-05-01","Azuay","Comercio",70287,66616,3671,5.22,391.66,2.09,92922.24
674,2024,"Pichincha",337222,1003.52,674,"2017-05-01","Bolivar","Servicios",74585,70405,4180,5.6,409.24,3.1,93991.75
675,2026,"Azuay",188112,1530.49,675,"2017-05-01","Cañar","Construccion",79989,75108,4881,6.1,383.25,0.08,95540.24
676,2024,"Azuay",347229,703.09,676,"2017-05-01","Carchi","Agricultura",95779,91700,4079,4.26,394.8,3.76,93088.38
677,2025,"Pichincha",488173,627.64,677,"2017-05-01","Chimborazo","Servicios",100204,95726,4478,4.47,410.87,0.87,94633.77
678,2024,"Loja",414895,683.83,678,"2017-05-01","Cotopaxi","Construccion",103869,96723,7146,6.88,415.57,0.46,94286.45
679,2026,"Loja",292252,632.76,679,"2017-05-01","El Oro","Servicios",105816,99827,5989,5.66,379.2,2.64,91516.18
680,2026,"Azuay",302297,1698.19,680,"2017-05-01","Esmeraldas","Construccion",118688,112028,6660,5.61,408.93,4.72,92423.46
681,2024,"Loja",495510,861.19,681,"2017-05-01","Galapagos","Manufactura",122298,115893,6405,5.24,385.44,3.12,93462.76
682,2025,"Azuay",212366,1006.24,682,"2017-05-01","Guayas","Servicios",129567,123629,5938,4.58,413.09,0.66,94898.3
683,2026,"Guayas",445603,1879.6,683,"2017-05-01","Imbabura","Manufactura",139582,131300,8282,5.93,389.03,0.09,94258.43
684,2024,"Manabi",319479,642.17,684,"2017-05-01","Loja","Agricultura",148134,140044,8090,5.46,405.22,1.45,91541.08
685,2026,"Guayas",336078,1004.5,685,"2017-05-01","Los Rios","Servicios",149891,141110,8781,5.86,397.03,4.47,92488.93
686,2024,"Pichincha",262309,1560.32,686,"2017-05-01","Manabi","Comercio",156825,147290,9535,6.08,411.31,0.51,93734.31
687,2026,"Pichincha",203499,1184.1,687,"2017-05-01","Morona Santiago","Comercio",161176,154706,6470,4.01,408.59,1,92007.63
688,2024,"Azuay",196036,933.64,688,"2017-05-01","Napo","Comercio",169545,158491,11054,6.52,414.12,0.41,94564.86
689,2024,"Manabi",418811,579.02,689,"2017-05-01","Orellana","Servicios",178905,169824,9081,5.08,386.03,1.32,93658.36
690,2026,"Pichincha",356736,925.82,690,"2017-05-01","Pastaza","Construccion",179550,167834,11716,6.53,400.54,4.25,91600.01
691,2025,"Pichincha",218064,989.27,691,"2017-05-01","Pichincha","Servicios",186056,174554,11502,6.18,404.27,4.43,95147.94
692,2026,"Pichincha",420862,1747.9,692,"2017-05-01","Santa Elena","Servicios",200886,190409,10477,5.22,401.06,2.83,95431.52
693,2025,"Guayas",227341,1406.78,693,"2017-05-01","Santo Domingo de los Tsachilas","Servicios",206841,195638,11203,5.42,387.93,3.81,92729.09
694,2024,"Pichincha",325102,1133.94,694,"2017-05-01","Sucumbios","Agricultura",209364,200149,9215,4.4,393.55,2.36,91352.77
695,2025,"Guayas",11059,1917.17,695,"2017-05-01","Tungurahua","Servicios",215107,201031,14076,6.54,385.63,3.97,93970.18
696,2026,"Azuay",345429,482.68,696,"2017-05-01","Zamora Chinchipe","Manufactura",220091,208342,11749,5.34,405.38,0.65,95643.56
697,2024,"Pichincha",173930,571.21,697,"2017-06-01","Azuay","Construccion",72921,67950,4971,6.82,388.27,-0.09,94707.36
698,2024,"Manabi",171256,1844.59,698,"2017-06-01","Bolivar","Comercio",77552,73906,3646,4.7,410.66,3.24,93489.43
699,2024,"Guayas",495165,687.42,699,"2017-06-01","Cañar","Agricultura",85695,79908,5787,6.75,404.94,4.37,91099.52
701,2024,"Manabi",412802,1922.04,701,"2017-06-01","Chimborazo","Agricultura",93848,89034,4814,5.13,414.93,1.71,93838.39
702,2025,"Guayas",14707,1151.7,702,"2017-06-01","Cotopaxi","Construccion",105965,100927,5038,4.75,395.23,4.86,92014.5
703,2024,"Manabi",252458,1535.62,703,"2017-06-01","El Oro","Comercio",111976,104835,7141,6.38,414.28,4.4,90932.99
704,2026,"Azuay",285552,1435.03,704,"2017-06-01","Esmeraldas","Manufactura",113213,107904,5309,4.69,385.01,2.43,92304.05
705,2025,"Guayas",55751,1836.2,705,"2017-06-01","Galapagos","Construccion",122934,115797,7137,5.81,395.58,4.03,94205.55
706,2024,"Loja",185528,423.63,706,"2017-06-01","Guayas","Comercio",125356,118531,6825,5.44,385.45,2.24,91953.52
707,2024,"Azuay",398716,1407.09,707,"2017-06-01","Imbabura","Servicios",130367,124200,6167,4.73,384.39,0.38,93861.74
708,2026,"Loja",204754,1727.3,708,"2017-06-01","Loja","Servicios",137142,127992,9150,6.67,415.9,0.48,91731.71
709,2025,"Manabi",266838,1607.92,709,"2017-06-01","Los Rios","Construccion",149642,140966,8676,5.8,407.78,2.69,90993.1
710,2026,"Pichincha",451860,1312.56,710,"2017-06-01","Manabi","Manufactura",150904,143888,7016,4.65,398.27,2.91,93257.07
711,2025,"Guayas",362664,933.4,711,"2017-06-01","Morona Santiago","Servicios",162730,153288,9442,5.8,386.28,3.91,95002.27
712,2024,"Azuay",160454,894.04,712,"2017-06-01","Napo","Agricultura",166833,159321,7512,4.5,402.86,3.33,95511.76
713,2024,"Loja",57993,654.46,713,"2017-06-01","Orellana","Servicios",172765,163895,8870,5.13,399.91,0.4,90982.81
714,2025,"Pichincha",119971,1017.79,714,"2017-06-01","Pastaza","Servicios",182377,170560,11817,6.48,415.06,2.91,91787.11
715,2026,"Azuay",448777,1959.25,715,"2017-06-01","Pichincha","Manufactura",182639,170525,12114,6.63,382.73,2.52,94661.92
716,2025,"Azuay",141068,935.15,716,"2017-06-01","Santa Elena","Comercio",198387,187242,11145,5.62,406.14,-0.29,95588.67
717,2025,"Guayas",381787,763.33,717,"2017-06-01","Santo Domingo de los Tsachilas","Comercio",203553,192842,10711,5.26,396.16,4.34,94388.21
718,2025,"Guayas",215253,525.49,718,"2017-06-01","Sucumbios","Servicios",207746,197252,10494,5.05,412.49,3.96,95439.29
719,2026,"Azuay",389434,1379.7,719,"2017-06-01","Tungurahua","Agricultura",209600,198541,11059,5.28,415.4,1.05,94729.29
720,2026,"Loja",123536,1648.91,720,"2017-06-01","Zamora Chinchipe","Agricultura",219141,206443,12698,5.79,379.22,2.58,92189.02
721,2024,"Guayas",352651,816.68,721,"2017-07-01","Azuay","Construccion",73419,69332,4087,5.57,387.22,2.45,92775.15
722,2024,"Pichincha",116116,1262.44,722,"2017-07-01","Bolivar","Servicios",77050,73131,3919,5.09,389.15,0.52,94157.88
723,2024,"Pichincha",87527,1683.78,723,"2017-07-01","Cañar","Manufactura",83694,78929,4765,5.69,394.9,2.94,95858.99
724,2025,"Azuay",90550,1270.27,724,"2017-07-01","Carchi","Comercio",89927,84841,5086,5.66,401.36,2.66,91793.6
725,2026,"Azuay",175951,686.01,725,"2017-07-01","Chimborazo","Manufactura",93717,87190,6527,6.97,394.93,2.76,94770.97
726,2024,"Guayas",140544,1049.7,726,"2017-07-01","Cotopaxi","Manufactura",97913,91800,6113,6.24,385.47,2.07,94396.56
727,2024,"Azuay",310350,948.6,727,"2017-07-01","El Oro","Agricultura",110693,104936,5757,5.2,406.88,1.49,93652.88
728,2026,"Manabi",373909,964.73,728,"2017-07-01","Esmeraldas","Comercio",111400,105644,5756,5.17,411.93,3.07,94921.85
729,2024,"Pichincha",176712,1416.86,729,"2017-07-01","Galapagos","Agricultura",125004,118372,6632,5.31,382.2,0.04,92008.85
730,2025,"Guayas",485655,644.99,730,"2017-07-01","Guayas","Servicios",127868,119184,8684,6.79,390.46,1.82,94180.88
731,2024,"Pichincha",414662,1754.18,731,"2017-07-01","Imbabura","Manufactura",128916,120102,8814,6.84,396.56,4.05,94101.46
732,2026,"Azuay",48424,1754.83,732,"2017-07-01","Loja","Manufactura",142866,135926,6940,4.86,399.63,-0.12,93897.57
733,2024,"Manabi",305493,1654.28,733,"2017-07-01","Los Rios","Agricultura",143556,134911,8645,6.02,418.03,1.61,94175.1
734,2025,"Pichincha",132550,753.59,734,"2017-07-01","Manabi","Servicios",151702,142086,9616,6.34,402.44,1.57,92875.72
735,2026,"Loja",77198,1329.88,735,"2017-07-01","Morona Santiago","Servicios",153836,144282,9554,6.21,390.38,0.06,91350.83
736,2025,"Pichincha",162064,1141.24,736,"2017-07-01","Napo","Manufactura",169537,160986,8551,5.04,403.25,4.81,92282.54
737,2026,"Loja",279973,1528.38,737,"2017-07-01","Orellana","Agricultura",173840,162038,11802,6.79,395.29,2.75,92205.54
738,2026,"Pichincha",362471,1138.83,738,"2017-07-01","Pastaza","Construccion",181944,174272,7672,4.22,411.12,1.26,95635.08
739,2026,"Pichincha",405171,536.36,739,"2017-07-01","Pichincha","Servicios",188008,175902,12106,6.44,417.64,2.75,94370.96
741,2024,"Loja",254045,1554.2,741,"2017-07-01","Santo Domingo de los Tsachilas","Manufactura",201614,188336,13278,6.59,394.31,2.25,92189.1
742,2025,"Guayas",109311,527.43,742,"2017-07-01","Sucumbios","Construccion",202169,189230,12939,6.4,400.43,1.89,92665.48
743,2026,"Pichincha",380413,1667.27,743,"2017-07-01","Tungurahua","Servicios",208872,198717,10155,4.86,392.68,1.81,94643.94
744,2026,"Pichincha",480942,1727.14,744,"2017-07-01","Zamora Chinchipe","Manufactura",214131,202505,11626,5.43,389.76,1.57,95371.58
745,2026,"Azuay",328989,1429.1,745,"2017-08-01","Azuay","Manufactura",71356,66924,4432,6.21,389.62,0.94,92110.28
746,2024,"Azuay",75950,1976.52,746,"2017-08-01","Bolivar","Agricultura",72834,68097,4737,6.5,410.16,4.13,92680.14
747,2025,"Manabi",298467,1790.86,747,"2017-08-01","Cañar","Servicios",77128,72480,4648,6.03,409.57,3.22,93969.13
748,2026,"Pichincha",57251,1772.75,748,"2017-08-01","Carchi","Servicios",82866,77444,5422,6.54,414.92,1.67,92477.08
749,2024,"Loja",417798,584.09,749,"2017-08-01","Chimborazo","Manufactura",93006,87917,5089,5.47,390.21,4.92,95480.03
750,2025,"Guayas",150030,1455.72,750,"2017-08-01","Cotopaxi","Agricultura",104284,99712,4572,4.38,416.59,2.49,93015.88
751,2026,"Loja",474951,1565.35,751,"2017-08-01","El Oro","Agricultura",109400,103885,5515,5.04,397.29,4.26,94779.52
752,2024,"Azuay",136687,483.53,752,"2017-08-01","Esmeraldas","Servicios",115989,109749,6240,5.38,387.43,3.35,90959.1
754,2024,"Guayas",327468,1711.19,754,"2017-08-01","Guayas","Manufactura",124574,117830,6744,5.41,398.95,2.95,92729.62
755,2026,"Azuay",117906,1470.12,755,"2017-08-01","Imbabura","Manufactura",133358,125221,8137,6.1,390.19,1.67,95171.63
756,2026,"Azuay",258370,555.69,756,"2017-08-01","Loja","Construccion",142184,135938,6246,4.39,382.99,2.75,92042.83
757,2024,"Loja",262812,1859.68,757,"2017-08-01","Los Rios","Manufactura",143017,134914,8103,5.67,411,4.24,91880.32
758,2025,"Pichincha",64497,655.03,758,"2017-08-01","Manabi","Servicios",153234,143401,9833,6.42,418.82,0.64,93397.99
759,2024,"Loja",258949,1628.26,759,"2017-08-01","Morona Santiago","Servicios",160565,150672,9893,6.16,401.49,3.86,92400.17
760,2024,"Pichincha",120345,1914.04,760,"2017-08-01","Napo","Comercio",158929,150673,8256,5.2,411.55,3.36,91200.18
761,2024,"Guayas",361451,899.47,761,"2017-08-01","Orellana","Construccion",166056,157173,8883,5.35,401.41,1.47,92704.81
762,2026,"Loja",103691,1186.09,762,"2017-08-01","Pastaza","Manufactura",176448,169286,7162,4.06,417.52,0.34,95236.84
763,2026,"Guayas",150514,781.82,763,"2017-08-01","Pichincha","Construccion",186592,175905,10687,5.73,410.21,3.14,91772.69
764,2026,"Pichincha",444896,518.42,764,"2017-08-01","Santa Elena","Comercio",188798,177434,11364,6.02,414.59,2.28,94582.63
765,2025,"Loja",220008,963.19,765,"2017-08-01","Santo Domingo de los Tsachilas","Construccion",194497,184012,10485,5.39,404.62,4.77,95241.29
766,2024,"Guayas",384154,942.38,766,"2017-08-01","Sucumbios","Manufactura",203045,191078,11967,5.89,381.85,2.73,95144.5
767,2024,"Manabi",485375,650.11,767,"2017-08-01","Tungurahua","Comercio",208095,198347,9748,4.68,389.7,1.38,92356.78
768,2024,"Guayas",441072,1521.45,768,"2017-08-01","Zamora Chinchipe","Servicios",213241,199033,14208,6.66,408.92,3.84,95593.85
769,2024,"Azuay",196263,710.14,769,"2017-09-01","Azuay","Construccion",70277,66594,3683,5.24,408.11,0.67,91015.51
770,2026,"Loja",362882,1829.1,770,"2017-09-01","Bolivar","Comercio",70516,67250,3266,4.63,416.47,1.8,91377.77
771,2024,"Pichincha",245269,953.4,771,"2017-09-01","Cañar","Agricultura",84495,80979,3516,4.16,418.84,3.79,93519.91
772,2026,"Loja",180300,1924.84,772,"2017-09-01","Carchi","Manufactura",86115,81074,5041,5.85,394.59,0.15,95557.95
773,2026,"Guayas",324317,490.14,773,"2017-09-01","Chimborazo","Manufactura",92173,86447,5726,6.21,400.07,2.05,91532.06
774,2025,"Manabi",398821,1852.09,774,"2017-09-01","Cotopaxi","Comercio",94893,90998,3895,4.11,413.57,1.59,95476.36
775,2025,"Loja",206729,524.05,775,"2017-09-01","El Oro","Servicios",109586,102130,7456,6.8,416.94,2.61,91575.57
776,2024,"Azuay",222039,1404.39,776,"2017-09-01","Esmeraldas","Comercio",109935,103590,6345,5.77,414.09,2.12,94644.56
777,2025,"Azuay",172099,887.54,777,"2017-09-01","Galapagos","Manufactura",121916,114700,7216,5.92,398.27,2.53,95444.62
778,2025,"Loja",86031,1018.82,778,"2017-09-01","Guayas","Agricultura",121112,114663,6449,5.33,391.14,1.64,92199.04
779,2024,"Azuay",59595,1134.64,779,"2017-09-01","Imbabura","Agricultura",134524,125853,8671,6.45,397.77,4.19,92619.42
780,2025,"Pichincha",384350,749.02,780,"2017-09-01","Loja","Construccion",140314,130716,9598,6.84,396.22,2.23,90945.66
781,2024,"Loja",46765,1869.74,781,"2017-09-01","Los Rios","Servicios",148341,141379,6962,4.69,395.47,-0.26,92768.22
782,2025,"Guayas",351901,1112.14,782,"2017-09-01","Manabi","Comercio",152026,144145,7881,5.18,394.59,0.57,94585.59
783,2026,"Azuay",34735,1652.08,783,"2017-09-01","Morona Santiago","Servicios",154784,147372,7412,4.79,409.58,1.94,92097.81
784,2024,"Loja",215855,1616.33,784,"2017-09-01","Napo","Agricultura",161929,154069,7860,4.85,395.52,3.64,94944.04
785,2024,"Manabi",137858,705.12,785,"2017-09-01","Orellana","Servicios",166768,159414,7354,4.41,397.11,0.28,93176.72
786,2026,"Azuay",29777,1143.52,786,"2017-09-01","Pastaza","Manufactura",178145,170016,8129,4.56,400.4,-0.2,91148.16
787,2025,"Pichincha",223520,1391.47,787,"2017-09-01","Pichincha","Agricultura",178065,169436,8629,4.85,379.33,0.36,93092.08
788,2026,"Loja",247861,615.62,788,"2017-09-01","Santa Elena","Comercio",185163,177675,7488,4.04,410.43,0.85,93001.22
789,2024,"Azuay",178654,1298.96,789,"2017-09-01","Santo Domingo de los Tsachilas","Manufactura",195084,184567,10517,5.39,412.74,3.89,92551.24
790,2025,"Pichincha",495648,790.03,790,"2017-09-01","Sucumbios","Construccion",196223,186806,9417,4.8,386.26,1.78,93615.96
791,2026,"Guayas",450669,-500,791,"2017-09-01","Tungurahua","Comercio",207861,194382,13479,6.48,388.96,0.35,94740.73
792,2025,"Manabi",491442,1772.11,792,"2017-09-01","Zamora Chinchipe","Servicios",211964,198795,13169,6.21,409.84,-0.12,93204.17
793,2026,"Guayas",368540,1051.26,793,"2017-10-01","Azuay","Agricultura",66596,62988,3608,5.42,391.92,3.31,92460.55
794,2024,"Manabi",210171,1918.4,794,"2017-10-01","Bolivar","Agricultura",78516,74149,4367,5.56,386.95,1.04,94092.6
795,2024,"Pichincha",304992,1341.75,795,"2017-10-01","Cañar","Construccion",79411,73916,5495,6.92,379.6,0.95,93070.81
796,2025,"Manabi",65360,658.48,796,"2017-10-01","Carchi","Comercio",91753,87754,3999,4.36,380.68,3.88,90944.65
797,2024,"Pichincha",57191,1926.1,797,"2017-10-01","Chimborazo","Servicios",98273,93886,4387,4.46,399,3.79,92143.61
798,2025,"Azuay",96676,1892.08,798,"2017-10-01","Cotopaxi","Manufactura",100380,93562,6818,6.79,381.39,4.98,94025.66
799,2024,"Azuay",49643,1292.32,799,"2017-10-01","El Oro","Construccion",109955,102947,7008,6.37,418.27,0.37,92063.37
800,2025,"Pichincha",266546,756.3,800,"2017-10-01","Esmeraldas","Construccion",114686,107576,7110,6.2,407.98,-0.19,92788.84
801,2024,"Guayas",492892,1714.81,801,"2017-10-01","Galapagos","Manufactura",114476,108231,6245,5.46,406.88,2.02,92373.57
802,2026,"Guayas",250155,1109.08,802,"2017-10-01","Guayas","Servicios",129445,123543,5902,4.56,390.01,1.54,94562.01
803,2026,"Manabi",257314,1046.96,803,"2017-10-01","Imbabura","Servicios",135577,129502,6075,4.48,411.78,2.52,93146.92
804,2026,"Loja",118388,690.96,804,"2017-10-01","Loja","Agricultura",138837,131393,7444,5.36,408.35,3.81,93429.79
805,2025,"Guayas",46857,965.22,805,"2017-10-01","Los Rios","Servicios",145119,135936,9183,6.33,405.33,0.97,94505.02
806,2026,"Azuay",189062,1469.41,806,"2017-10-01","Manabi","Construccion",151833,144895,6938,4.57,385.17,3.32,94728.67
807,2026,"Loja",196215,633.56,807,"2017-10-01","Morona Santiago","Agricultura",157102,148887,8215,5.23,405.36,1.41,91381.28
808,2025,"Loja",368803,1995.18,808,"2017-10-01","Napo","Agricultura",160274,153005,7269,4.54,386.66,-0.13,91435.28
809,2024,"Guayas",476695,944.49,809,"2017-10-01","Orellana","Servicios",173834,163534,10300,5.93,403.96,1.76,93349.55
810,2026,"Azuay",296864,444.48,810,"2017-10-01","Pastaza","Manufactura",175003,167746,7257,4.15,379.52,0.87,94489.23
811,2025,"Guayas",274379,1176.36,811,"2017-10-01","Pichincha","Construccion",185192,172627,12565,6.79,404.56,4.11,93240.3
812,2025,"Azuay",399594,1980.96,812,"2017-10-01","Santa Elena","Agricultura",192614,180614,12000,6.23,410.77,4.42,95010.13
813,2026,"Azuay",356126,606.22,813,"2017-10-01","Santo Domingo de los Tsachilas","Manufactura",194158,183311,10847,5.59,382.12,3.59,95072.28
814,2025,"Manabi",56948,1207.26,814,"2017-10-01","Sucumbios","Servicios",204645,195863,8782,4.29,386.58,3.54,93558.31
815,2026,"Guayas",117817,799.56,815,"2017-10-01","Tungurahua","Agricultura",206541,194748,11793,5.71,401.33,4.72,93692.12
816,2024,"Pichincha",302958,1955.13,816,"2017-10-01","Zamora Chinchipe","Manufactura",218243,207170,11073,5.07,414.31,2.13,94226.21
817,2025,"Manabi",337618,1285.47,817,"2017-11-01","Azuay","Servicios",66905,63125,3780,5.65,400.36,2.37,94187.66
818,2024,"Azuay",390962,1809.15,818,"2017-11-01","Bolivar","Construccion",77610,72333,5277,6.8,418.87,4.48,93650.41
819,2025,"Guayas",353598,1811.79,819,"2017-11-01","Cañar","Servicios",83510,78256,5254,6.29,403.34,1.98,94529.34
820,2025,"Loja",191654,554.85,820,"2017-11-01","Carchi","Comercio",92096,87822,4274,4.64,389.16,3.76,95530.73
821,2025,"Loja",172534,1279.79,821,"2017-11-01","Chimborazo","Agricultura",96891,90226,6665,6.88,390.38,-0.3,91073.31
822,2026,"Loja",372289,1246.84,822,"2017-11-01","Cotopaxi","Manufactura",104442,99842,4600,4.41,418.38,4.42,90932.84
823,2024,"Azuay",246617,772.76,823,"2017-11-01","El Oro","Servicios",107524,103154,4370,4.07,390.04,4.06,94348.6
824,2024,"Azuay",385115,1189.12,824,"2017-11-01","Esmeraldas","Construccion",117143,110503,6640,5.67,380.51,4.61,91673.57
825,2025,"Pichincha",187711,1446.27,825,"2017-11-01","Galapagos","Construccion",117727,112530,5197,4.42,388.32,1.65,93810.78
826,2026,"Loja",384281,1765.41,826,"2017-11-01","Guayas","Construccion",123077,116048,7029,5.71,382.09,2.72,91987.19
827,2024,"Azuay",393295,1031.13,827,"2017-11-01","Imbabura","Agricultura",135880,129740,6140,4.52,402.05,4.08,94347.98
828,2026,"Pichincha",481519,1071.97,828,"2017-11-01","Loja","Agricultura",144129,135587,8542,5.93,394.26,-0.1,94941.71
829,2026,"Azuay",137763,1958.82,829,"2017-11-01","Los Rios","Manufactura",146258,138882,7376,5.04,413.71,4.03,92982.61
830,2024,"Pichincha",249706,1852.54,830,"2017-11-01","Manabi","Servicios",157050,146393,10657,6.79,381.17,3.06,94060.97
831,2024,"Pichincha",130259,1675.6,831,"2017-11-01","Morona Santiago","Manufactura",154259,146611,7648,4.96,406.91,2.69,92534.16
832,2025,"Manabi",228320,642.71,832,"2017-11-01","Napo","Servicios",160814,151132,9682,6.02,409.11,4.99,95755.2
833,2026,"Pichincha",95504,972.22,833,"2017-11-01","Orellana","Construccion",174659,167201,7458,4.27,384.92,1.99,94831.84
834,2026,"Loja",460663,448.01,834,"2017-11-01","Pastaza","Comercio",174144,164693,9451,5.43,389.5,3.65,93640.76
835,2025,"Pichincha",108515,1374.2,835,"2017-11-01","Pichincha","Manufactura",187416,177477,9939,5.3,398.24,3.4,94710.16
836,2024,"Pichincha",466793,752.32,836,"2017-11-01","Santa Elena","Servicios",193590,183551,10039,5.19,418.88,2.73,93705.84
837,2026,"Pichincha",38025,1993.66,837,"2017-11-01","Santo Domingo de los Tsachilas","Servicios",196034,186768,9266,4.73,406.39,1.11,93050.33
838,2025,"Azuay",89570,1477.94,838,"2017-11-01","Sucumbios","Construccion",199869,191200,8669,4.34,386.62,1.89,92726.34
839,2026,"Pichincha",99566,1074.53,839,"2017-11-01","Tungurahua","Comercio",214535,201736,12799,5.97,392.99,3.78,91746.28
840,2025,"Loja",145999,404.73,840,"2017-11-01","Zamora Chinchipe","Manufactura",213596,202230,11366,5.32,406.41,4.6,92067.45
841,2025,"Azuay",270709,1878.88,841,"2017-12-01","Azuay","Construccion",66405,63525,2880,4.34,416.07,-0.01,95644.7
842,2024,"Loja",496120,1549.6,842,"2017-12-01","Bolivar","Construccion",71725,68118,3607,5.03,397.85,3.96,92425.59
843,2025,"Azuay",203480,1932.81,843,"2017-12-01","Cañar","Servicios",81424,76360,5064,6.22,409.01,0.82,93632.12
845,2025,"Azuay",245908,1845.02,845,"2017-12-01","Chimborazo","Manufactura",100551,93796,6755,6.72,381.4,2.49,92177.28
846,2026,"Pichincha",253192,1198.92,846,"2017-12-01","Cotopaxi","Construccion",101944,97704,4240,4.16,394.55,3.17,90941.67
847,2026,"Pichincha",167682,1020.68,847,"2017-12-01","El Oro","Manufactura",109901,102656,7245,6.59,404.98,-0.2,95237.05
848,2026,"Loja",146209,1455.03,848,"2017-12-01","Esmeraldas","Servicios",116737,110287,6450,5.53,398.39,3.46,95419.36
849,2024,"Pichincha",267547,975.22,849,"2017-12-01","Galapagos","Agricultura",125709,120349,5360,4.26,401.43,0.75,95733.96
850,2025,"Guayas",126127,1253.24,850,"2017-12-01","Guayas","Manufactura",124151,118264,5887,4.74,394.74,2.51,92567.85
851,2025,"Azuay",12086,960.58,851,"2017-12-01","Imbabura","Servicios",130301,123734,6567,5.04,388.45,1.57,94026.15
852,2025,"Manabi",122956,1120.98,852,"2017-12-01","Loja","Agricultura",141019,131944,9075,6.44,414.62,3.02,95293.39
853,2026,"Manabi",489875,1007.23,853,"2017-12-01","Los Rios","Manufactura",152092,141678,10414,6.85,394.71,0.9,92608.93
854,2024,"Guayas",190739,1211.73,854,"2017-12-01","Manabi","Manufactura",150938,141596,9342,6.19,413.91,2.46,94289.97
855,2024,"Manabi",302819,1096.23,855,"2017-12-01","Morona Santiago","Construccion",162837,155150,7687,4.72,415.39,0.51,95752.69
856,2025,"Loja",112804,859.84,856,"2017-12-01","Napo","Manufactura",169859,160302,9557,5.63,400.65,0.8,91592.88
857,2024,"Manabi",277473,1559.87,857,"2017-12-01","Orellana","Manufactura",171262,162824,8438,4.93,384.41,3.44,93519.03
858,2024,"Pichincha",24029,1449.27,858,"2017-12-01","Pastaza","Agricultura",184754,172281,12473,6.75,416.94,1.38,93686.7
859,2024,"Manabi",177300,1587.52,859,"2017-12-01","Pichincha","Comercio",185016,175853,9163,4.95,409.62,4.36,94535.4
860,2026,"Manabi",365772,1649.7,860,"2017-12-01","Santa Elena","Construccion",195237,185651,9586,4.91,404.47,3.65,95008.49
