ID_Persona;Ciudad;Edad;Nivel_Educativo;Estado_Laboral;Ingreso_Mensual;Sector_Economico;Meses_Desempleado
4166;Cuenca;37;Tecnologico;Desempleado;0.0;Ninguno;20
4167;Quito;29;Universitario;Desempleado;0.0;Ninguno;6
4168;Quito;37;Universitario;Subempleado;145.55;Comercio;0
4169;Manta;62;Primaria;Empleado;1486.3;Agricultura;0
4170;Ambato;18;Universitario;Subempleado;269.58;Agricultura;0
4171;Ambato;30;Secundaria;Empleado;1181.78;Comercio;0
4172;Cuenca;64;Primaria;Subempleado;186.15;Construccion;0
4173;Quito;25;Primaria;Desempleado;0.0;Ninguno;9
4174;Quito;42;Primaria;Desempleado;0.0;Ninguno;3
4175;Manta;35;Tecnologico;Subempleado;255.04;Manufactura;0
4176;Manta;20;Tecnologico;Empleado;1946.96;Tecnologia;0
4177;Ambato;29;Tecnologico;Subempleado;256.4;Servicios;0
4178;Cuenca;56;Universitario;Subempleado;294.45;Comercio;0
4179;Manta;39;Tecnologico;Desempleado;0.0;Ninguno;1
4180;Cuenca;18;Primaria;Subempleado;175.69;Construccion;0
4181;Manta;18;Secundaria;Empleado;2406.72;Manufactura;0
4182;Manta;37;Universitario;Desempleado;0.0;Ninguno;36
4183;Cuenca;32;Tecnologico;Desempleado;0.0;Ninguno;19
4184;Quito;47;Secundaria;Subempleado;321.18;Tecnologia;0
4185;Cuenca;52;Universitario;Empleado;680.94;Manufactura;0
4186;Guayaquil;20;Tecnologico;Empleado;1577.81;Servicios;0
4187;Guayaquil;36;Primaria;Empleado;1553.62;Agricultura;0
4188;Ambato;37;Secundaria;Empleado;752.89;Manufactura;0
4189;Manta;35;Secundaria;Subempleado;212.62;Servicios;0
4190;Ambato;63;Tecnologico;Subempleado;268.64;Agricultura;0
4191;Quito;58;Universitario;Subempleado;264.02;Comercio;0
4192;Quito;19;Universitario;Subempleado;118.86;Tecnologia;0
4193;Manta;27;Universitario;Empleado;1297.32;Servicios;0
4194;Quito;49;Universitario;Subempleado;146.51;Tecnologia;0
4195;Cuenca;59;Secundaria;Subempleado;453.07;Construccion;0
4196;Guayaquil;38;Primaria;Subempleado;269.75;Manufactura;0
4197;Quito;24;Tecnologico;Subempleado;101.95;Manufactura;0
4198;Cuenca;31;Universitario;Subempleado;363.82;Construccion;0
4199;Quito;53;Primaria;Subempleado;278.86;Manufactura;0
4200;Cuenca;18;Universitario;Subempleado;247.65;Tecnologia;0
4201;Quito;28;Universitario;Empleado;2064.62;Comercio;0
4202;Ambato;55;Universitario;Subempleado;210.52;Servicios;0
4203;Ambato;24;Secundaria;Subempleado;146.94;Agricultura;0
4204;Guayaquil;58;Universitario;Empleado;1325.98;Comercio;0
4205;Quito;54;Secundaria;Desempleado;0.0;Ninguno;22
4206;Guayaquil;53;Universitario;Empleado;1791.73;Servicios;0
4207;Manta;65;Tecnologico;Subempleado;268.61;Tecnologia;0
4208;Ambato;42;Universitario;Desempleado;0.0;Ninguno;3
4209;Ambato;21;Primaria;Subempleado;200.27;Manufactura;0
4210;Guayaquil;54;Secundaria;Desempleado;0.0;Ninguno;35
4211;Guayaquil;52;Secundaria;Subempleado;369.24;Tecnologia;0
4212;Guayaquil;32;Primaria;Desempleado;0.0;Ninguno;21
4213;Manta;27;Universitario;Desempleado;0.0;Ninguno;18
4214;Quito;50;Tecnologico;Desempleado;0.0;Ninguno;8
4215;Cuenca;40;Secundaria;Subempleado;348.19;Tecnologia;0
4216;Quito;21;Universitario;Subempleado;215.27;Manufactura;0
4217;Quito;60;Primaria;Empleado;519.87;Servicios;0
4218;Ambato;28;Primaria;Subempleado;166.93;Tecnologia;0
4219;Ambato;37;Tecnologico;Subempleado;300.58;Agricultura;0
4220;Cuenca;61;Secundaria;Desempleado;0.0;Ninguno;27
4221;Manta;18;Secundaria;Subempleado;346.61;Servicios;0
4222;Ambato;64;Universitario;Subempleado;295.36;Servicios;0
4223;Quito;57;Universitario;Desempleado;0.0;Ninguno;23
4224;Cuenca;35;Secundaria;Subempleado;361.14;Servicios;0
4225;Ambato;18;Tecnologico;Desempleado;0.0;Ninguno;17
4226;Ambato;61;Primaria;Empleado;1108.03;Tecnologia;0
4227;Quito;20;Primaria;Empleado;802.98;Servicios;0
4228;Ambato;27;Primaria;Subempleado;146.5;Construccion;0
4229;Cuenca;34;Universitario;Desempleado;0.0;Ninguno;34
4230;Quito;65;Primaria;Empleado;463.35;Manufactura;0
4231;Guayaquil;28;Primaria;Subempleado;284.66;Agricultura;0
4232;Manta;19;Tecnologico;Empleado;2340.07;Servicios;0
4233;Guayaquil;26;Universitario;Subempleado;366.54;Tecnologia;0
4234;Cuenca;40;Secundaria;Desempleado;0.0;Ninguno;8
4235;Ambato;41;Tecnologico;Subempleado;159.07;Comercio;0
4236;Cuenca;53;Secundaria;Empleado;2493.02;Agricultura;0
4237;Guayaquil;33;Primaria;Empleado;1036.16;Construccion;0
4238;Guayaquil;24;Secundaria;Empleado;1066.92;Construccion;0
4239;Cuenca;45;Secundaria;Empleado;1605.95;Servicios;0
4240;Cuenca;45;Tecnologico;Desempleado;0.0;Ninguno;16
4241;Manta;46;Primaria;Subempleado;330.4;Servicios;0
4242;Guayaquil;19;Tecnologico;Empleado;2140.98;Servicios;0
4243;Cuenca;53;Tecnologico;Empleado;2009.66;Comercio;0
4244;Guayaquil;63;Primaria;Empleado;2421.24;Manufactura;0
4245;Guayaquil;60;Tecnologico;Empleado;1554.19;Comercio;0
4246;Quito;27;Secundaria;Subempleado;298.9;Comercio;0
4247;Manta;19;Secundaria;Subempleado;268.96;Construccion;0
4248;Cuenca;20;Tecnologico;Empleado;2096.83;Construccion;0
4249;Manta;22;Secundaria;Desempleado;0.0;Ninguno;15
4250;Cuenca;18;Tecnologico;Empleado;1645.67;Manufactura;0
4251;Guayaquil;55;Secundaria;Desempleado;0.0;Ninguno;10
4252;Manta;38;Universitario;Empleado;1006.86;Agricultura;0
4253;Quito;59;Primaria;Empleado;1860.81;Servicios;0
4254;Quito;47;Secundaria;Subempleado;103.15;Agricultura;0
4255;Guayaquil;38;Secundaria;Desempleado;0.0;Ninguno;21
4256;Guayaquil;20;Universitario;Desempleado;0.0;Ninguno;34
4257;Manta;31;Tecnologico;Desempleado;0.0;Ninguno;21
4258;Guayaquil;64;Universitario;Empleado;2306.69;Manufactura;0
4259;Ambato;46;Primaria;Desempleado;0.0;Ninguno;23
4260;Ambato;19;Secundaria;Empleado;666.04;Tecnologia;0
4261;Ambato;42;Primaria;Empleado;480.91;Construccion;0
4262;Ambato;31;Primaria;Empleado;2447.91;Tecnologia;0
4263;Ambato;19;Secundaria;Subempleado;382.85;Comercio;0
4264;Ambato;42;Tecnologico;Subempleado;316.58;Comercio;0
4265;Quito;34;Primaria;Subempleado;429.19;Tecnologia;0
4266;Manta;35;Universitario;Empleado;1337.26;Tecnologia;0
4267;Guayaquil;49;Universitario;Desempleado;0.0;Ninguno;22
4268;Guayaquil;54;Tecnologico;Subempleado;371.65;Servicios;0
4269;Cuenca;60;Tecnologico;Desempleado;0.0;Ninguno;15
4270;Cuenca;28;Universitario;Empleado;1825.76;Agricultura;0
4271;Quito;19;Tecnologico;Desempleado;0.0;Ninguno;34
4272;Quito;28;Universitario;Desempleado;0.0;Ninguno;33
4273;Ambato;30;Secundaria;Empleado;601.44;Agricultura;0
4274;Manta;30;Secundaria;Desempleado;0.0;Ninguno;28
4275;Guayaquil;60;Primaria;Subempleado;327.67;Agricultura;0
4276;Ambato;23;Primaria;Empleado;1145.86;Comercio;0
4277;Quito;43;Primaria;Subempleado;259.11;Comercio;0
4278;Guayaquil;44;Tecnologico;Subempleado;114.51;Tecnologia;0
4279;Guayaquil;56;Secundaria;Subempleado;269.07;Manufactura;0
4280;Cuenca;40;Universitario;Subempleado;289.32;Agricultura;0
4281;Manta;37;Tecnologico;Subempleado;338.1;Servicios;0
4282;Quito;49;Primaria;Empleado;670.5;Servicios;0
4283;Ambato;32;Primaria;Desempleado;0.0;Ninguno;9
4284;Ambato;31;Primaria;Empleado;1489.78;Tecnologia;0
4285;Manta;65;Tecnologico;Empleado;994.68;Construccion;0
4286;Manta;34;Universitario;Empleado;2433.09;Agricultura;0
4287;Quito;50;Universitario;Empleado;1480.71;Tecnologia;0
4288;Cuenca;23;Secundaria;Desempleado;0.0;Ninguno;12
4289;Quito;64;Secundaria;Subempleado;210.5;Comercio;0
4290;Guayaquil;61;Secundaria;Desempleado;0.0;Ninguno;4
4291;Cuenca;39;Secundaria;Empleado;1892.43;Comercio;0
4292;Ambato;35;Tecnologico;Desempleado;0.0;Ninguno;4
4293;Cuenca;56;Universitario;Empleado;1393.6;Manufactura;0
4294;Cuenca;57;Primaria;Empleado;1302.72;Comercio;0
4295;Quito;46;Primaria;Subempleado;171.41;Construccion;0
4296;Ambato;61;Secundaria;Desempleado;0.0;Ninguno;10
4297;Cuenca;28;Secundaria;Desempleado;0.0;Ninguno;12
4298;Guayaquil;62;Secundaria;Subempleado;138.93;Manufactura;0
4299;Quito;59;Universitario;Subempleado;437.97;Manufactura;0
4300;Manta;39;Secundaria;Subempleado;239.41;Comercio;0
4301;Cuenca;58;Universitario;Empleado;584.02;Comercio;0
4302;Manta;42;Primaria;Empleado;1909.38;Tecnologia;0
4303;Guayaquil;30;Primaria;Subempleado;119.35;Servicios;0
4304;Guayaquil;63;Secundaria;Desempleado;0.0;Ninguno;31
4305;Quito;20;Universitario;Empleado;915.76;Agricultura;0
4306;Ambato;32;Tecnologico;Subempleado;370.11;Servicios;0
4307;Ambato;18;Universitario;Empleado;1819.05;Comercio;0
4308;Manta;42;Primaria;Subempleado;195.8;Agricultura;0
4309;Quito;19;Primaria;Subempleado;342.49;Agricultura;0
4310;Ambato;36;Primaria;Empleado;2186.18;Tecnologia;0
4311;Quito;42;Primaria;Desempleado;0.0;Ninguno;31
4312;Cuenca;25;Secundaria;Empleado;1778.77;Construccion;0
4313;Cuenca;54;Secundaria;Desempleado;0.0;Ninguno;7
4314;Quito;39;Secundaria;Desempleado;0.0;Ninguno;15
4315;Guayaquil;20;Primaria;Desempleado;0.0;Ninguno;30
4316;Guayaquil;58;Primaria;Empleado;2066.07;Servicios;0
4317;Cuenca;22;Secundaria;Subempleado;292.5;Construccion;0
4318;Guayaquil;50;Secundaria;Empleado;2474.32;Servicios;0
4319;Guayaquil;24;Primaria;Subempleado;118.24;Servicios;0
4320;Quito;37;Primaria;Subempleado;306.53;Agricultura;0
4321;Guayaquil;60;Primaria;Desempleado;0.0;Ninguno;8
4322;Guayaquil;39;Universitario;Empleado;2174.56;Agricultura;0
4323;Ambato;45;Secundaria;Subempleado;267.92;Construccion;0
4324;Quito;20;Universitario;Empleado;1115.93;Construccion;0
4325;Cuenca;33;Secundaria;Empleado;2327.4;Agricultura;0
4326;Quito;46;Universitario;Desempleado;0.0;Ninguno;20
4327;Guayaquil;48;Primaria;Desempleado;0.0;Ninguno;32
4328;Ambato;50;Primaria;Empleado;2399.87;Servicios;0
4329;Ambato;59;Secundaria;Empleado;1582.27;Construccion;0
4330;Cuenca;31;Secundaria;Empleado;1823.37;Manufactura;0
4331;Ambato;19;Tecnologico;Empleado;1938.31;Servicios;0
4332;Quito;61;Tecnologico;Desempleado;0.0;Ninguno;27
4333;Quito;63;Primaria;Subempleado;256.42;Servicios;0
4334;Quito;32;Secundaria;Empleado;1707.31;Tecnologia;0
4335;Quito;21;Secundaria;Desempleado;0.0;Ninguno;8
4336;Ambato;44;Tecnologico;Empleado;790.45;Manufactura;0
4337;Ambato;57;Tecnologico;Subempleado;254.52;Construccion;0
4338;Ambato;62;Secundaria;Empleado;636.21;Servicios;0
4339;Quito;27;Tecnologico;Desempleado;0.0;Ninguno;20
4340;Guayaquil;35;Universitario;Empleado;1084.92;Comercio;0
4341;Cuenca;65;Universitario;Empleado;2217.55;Agricultura;0
4342;Manta;57;Primaria;Empleado;2341.01;Manufactura;0
4343;Ambato;29;Tecnologico;Desempleado;0.0;Ninguno;22
4344;Guayaquil;30;Secundaria;Subempleado;291.47;Construccion;0
4345;Quito;37;Tecnologico;Subempleado;382.02;Construccion;0
4346;Cuenca;53;Primaria;Subempleado;453.98;Agricultura;0
4347;Manta;47;Secundaria;Empleado;1933.96;Construccion;0
4348;Manta;33;Universitario;Empleado;1051.3;Comercio;0
4349;Manta;21;Universitario;Empleado;2067.88;Agricultura;0
4350;Cuenca;30;Tecnologico;Desempleado;0.0;Ninguno;24
4351;Guayaquil;63;Universitario;Desempleado;0.0;Ninguno;33
4352;Cuenca;58;Primaria;Subempleado;238.05;Agricultura;0
4353;Quito;48;Primaria;Subempleado;415.89;Agricultura;0
4354;Manta;52;Primaria;Subempleado;153.09;Servicios;0
4355;Cuenca;48;Tecnologico;Empleado;2233.47;Manufactura;0
4356;Manta;24;Universitario;Subempleado;130.45;Servicios;0
4357;Quito;54;Tecnologico;Empleado;1477.25;Agricultura;0
4358;Cuenca;61;Primaria;Empleado;1684.84;Comercio;0
4359;Manta;35;Secundaria;Empleado;1259.53;Construccion;0
4360;Guayaquil;31;Tecnologico;Desempleado;0.0;Ninguno;11
4361;Quito;49;Tecnologico;Subempleado;146.55;Agricultura;0
4362;Manta;57;Universitario;Empleado;1143.42;Manufactura;0
4363;Cuenca;51;Secundaria;Empleado;877.17;Construccion;0
4364;Quito;36;Tecnologico;Empleado;2367.21;Tecnologia;0
4365;Manta;34;Universitario;Subempleado;303.12;Comercio;0
4366;Guayaquil;23;Universitario;Subempleado;229.13;Servicios;0
4367;Guayaquil;32;Secundaria;Subempleado;212.83;Manufactura;0
4368;Cuenca;22;Secundaria;Subempleado;147.08;Manufactura;0
4369;Cuenca;23;Secundaria;Subempleado;150.77;Servicios;0
4370;Cuenca;45;Tecnologico;Subempleado;402.25;Construccion;0
4371;Guayaquil;39;Universitario;Subempleado;354.94;Construccion;0
4372;Ambato;60;Universitario;Subempleado;293.18;Manufactura;0
4373;Quito;38;Secundaria;Empleado;1555.06;Comercio;0
4374;Manta;22;Tecnologico;Subempleado;413.02;Agricultura;0
4375;Cuenca;35;Universitario;Subempleado;371.78;Comercio;0
4376;Guayaquil;56;Primaria;Subempleado;106.43;Manufactura;0
4377;Quito;54;Tecnologico;Desempleado;0.0;Ninguno;12
4378;Quito;29;Primaria;Empleado;896.57;Tecnologia;0
4379;Cuenca;57;Secundaria;Empleado;1835.18;Servicios;0
4380;Guayaquil;54;Primaria;Desempleado;0.0;Ninguno;6
4381;Guayaquil;22;Primaria;Desempleado;0.0;Ninguno;27
4382;Guayaquil;21;Universitario;Empleado;850.73;Construccion;0
4383;Cuenca;54;Primaria;Desempleado;0.0;Ninguno;25
4384;Manta;22;Tecnologico;Subempleado;355.82;Tecnologia;0
4385;Cuenca;37;Tecnologico;Desempleado;0.0;Ninguno;18
4386;Quito;35;Tecnologico;Desempleado;0.0;Ninguno;25
4387;Quito;21;Secundaria;Desempleado;0.0;Ninguno;1
4388;Ambato;25;Universitario;Desempleado;0.0;Ninguno;2
4389;Cuenca;27;Tecnologico;Subempleado;231.88;Comercio;0
4390;Manta;49;Primaria;Desempleado;0.0;Ninguno;12
4391;Cuenca;39;Primaria;Desempleado;0.0;Ninguno;13
4392;Manta;23;Primaria;Subempleado;444.3;Servicios;0
4393;Cuenca;40;Universitario;Subempleado;345.72;Tecnologia;0
4394;Ambato;19;Secundaria;Desempleado;0.0;Ninguno;4
4395;Ambato;48;Secundaria;Empleado;1591.43;Tecnologia;0
4396;Manta;23;Tecnologico;Subempleado;201.84;Comercio;0
4397;Cuenca;31;Tecnologico;Empleado;1895.1;Servicios;0
4398;Ambato;49;Secundaria;Subempleado;184.21;Manufactura;0
4399;Guayaquil;38;Universitario;Subempleado;143.4;Construccion;0
4400;Manta;34;Secundaria;Empleado;800.24;Servicios;0
4401;Manta;52;Primaria;Empleado;2090.18;Agricultura;0
4402;Quito;52;Tecnologico;Desempleado;0.0;Ninguno;6
4403;Cuenca;32;Universitario;Empleado;2027.59;Comercio;0
4404;Guayaquil;56;Universitario;Empleado;490.96;Servicios;0
4405;Ambato;65;Primaria;Subempleado;323.67;Construccion;0
4406;Cuenca;32;Secundaria;Desempleado;0.0;Ninguno;23
4407;Cuenca;62;Primaria;Empleado;2284.72;Servicios;0
4408;Manta;46;Tecnologico;Desempleado;0.0;Ninguno;12
4409;Manta;20;Tecnologico;Empleado;1546.7;Agricultura;0
4410;Cuenca;21;Primaria;Desempleado;0.0;Ninguno;17
4411;Guayaquil;23;Primaria;Subempleado;163.31;Comercio;0
4412;Cuenca;25;Secundaria;Empleado;2303.64;Construccion;0
4413;Cuenca;45;Tecnologico;Empleado;468.65;Construccion;0
4414;Cuenca;32;Primaria;Subempleado;453.05;Tecnologia;0
4415;Ambato;20;Primaria;Desempleado;0.0;Ninguno;28
4416;Quito;26;Tecnologico;Empleado;2072.52;Comercio;0
4417;Cuenca;32;Tecnologico;Empleado;1779.6;Manufactura;0
4418;Guayaquil;55;Universitario;Subempleado;177.95;Construccion;0
4419;Quito;33;Universitario;Empleado;1357.27;Construccion;0
4420;Ambato;22;Secundaria;Subempleado;252.21;Servicios;0
4421;Guayaquil;44;Secundaria;Subempleado;171.81;Manufactura;0
4422;Quito;38;Primaria;Subempleado;413.67;Servicios;0
4423;Cuenca;51;Tecnologico;Empleado;2218.43;Construccion;0
4424;Ambato;27;Tecnologico;Subempleado;163.48;Agricultura;0
4425;Quito;24;Secundaria;Empleado;2289.83;Construccion;0
4426;Guayaquil;56;Tecnologico;Empleado;722.84;Manufactura;0
4427;Manta;31;Tecnologico;Subempleado;343.46;Tecnologia;0
4428;Quito;42;Primaria;Subempleado;336.88;Agricultura;0
4429;Manta;43;Primaria;Desempleado;0.0;Ninguno;17
4430;Ambato;60;Secundaria;Desempleado;0.0;Ninguno;5
4431;Guayaquil;65;Tecnologico;Empleado;1790.69;Manufactura;0
4432;Quito;39;Secundaria;Subempleado;236.23;Comercio;0
4433;Quito;56;Secundaria;Desempleado;0.0;Ninguno;18
4434;Manta;62;Tecnologico;Desempleado;0.0;Ninguno;21
4435;Ambato;42;Secundaria;Subempleado;181.56;Servicios;0
4436;Guayaquil;25;Tecnologico;Subempleado;338.55;Agricultura;0
4437;Manta;64;Tecnologico;Empleado;737.16;Comercio;0
4438;Cuenca;29;Secundaria;Desempleado;0.0;Ninguno;24
4439;Guayaquil;41;Tecnologico;Empleado;669.46;Agricultura;0
4440;Cuenca;26;Tecnologico;Subempleado;170.03;Servicios;0
4441;Ambato;43;Secundaria;Subempleado;281.31;Manufactura;0
4442;Cuenca;46;Universitario;Subempleado;129.44;Manufactura;0
4443;Guayaquil;24;Secundaria;Empleado;1278.26;Agricultura;0
4444;Ambato;60;Primaria;Subempleado;416.78;Tecnologia;0
4445;Manta;43;Tecnologico;Desempleado;0.0;Ninguno;8
4446;Quito;58;Universitario;Desempleado;0.0;Ninguno;10
4447;Guayaquil;40;Primaria;Subempleado;106.6;Agricultura;0
4448;Cuenca;63;Secundaria;Subempleado;424.94;Servicios;0
4449;Guayaquil;28;Primaria;Empleado;1923.08;Construccion;0
4450;Manta;22;Primaria;Desempleado;0.0;Ninguno;32
4451;Quito;43;Secundaria;Subempleado;334.02;Servicios;0
4452;Manta;29;Universitario;Empleado;556.76;Agricultura;0
4453;Ambato;51;Universitario;Empleado;600.43;Servicios;0
4454;Cuenca;59;Tecnologico;Subempleado;243.0;Comercio;0
4455;Guayaquil;25;Universitario;Desempleado;0.0;Ninguno;6
4456;Guayaquil;51;Primaria;Subempleado;181.88;Servicios;0
4457;Quito;55;Tecnologico;Empleado;861.1;Comercio;0
4458;Manta;56;Tecnologico;Subempleado;156.63;Construccion;0
4459;Ambato;37;Primaria;Subempleado;131.22;Comercio;0
4460;Manta;49;Universitario;Empleado;587.74;Manufactura;0
4461;Cuenca;39;Primaria;Subempleado;155.66;Tecnologia;0
4462;Cuenca;58;Tecnologico;Empleado;580.55;Agricultura;0
4463;Quito;41;Secundaria;Desempleado;0.0;Ninguno;2
4464;Quito;40;Tecnologico;Subempleado;427.46;Agricultura;0
4465;Manta;55;Tecnologico;Empleado;2091.33;Comercio;0
4466;Cuenca;38;Universitario;Subempleado;274.4;Manufactura;0
4467;Manta;64;Tecnologico;Empleado;1000.43;Construccion;0
4468;Quito;49;Tecnologico;Subempleado;331.61;Manufactura;0
4469;Quito;61;Tecnologico;Subempleado;407.43;Servicios;0
4470;Manta;62;Secundaria;Empleado;1533.06;Construccion;0
4471;Manta;33;Tecnologico;Subempleado;413.82;Manufactura;0
4472;Guayaquil;30;Tecnologico;Desempleado;0.0;Ninguno;35
4473;Guayaquil;31;Tecnologico;Subempleado;347.65;Agricultura;0
4474;Guayaquil;45;Universitario;Empleado;2403.73;Agricultura;0
4475;Cuenca;38;Universitario;Desempleado;0.0;Ninguno;10
4476;Guayaquil;44;Secundaria;Desempleado;0.0;Ninguno;36
4477;Ambato;57;Secundaria;Empleado;1978.69;Manufactura;0
4478;Ambato;23;Tecnologico;Subempleado;287.1;Servicios;0
4479;Quito;65;Primaria;Subempleado;367.44;Agricultura;0
4480;Manta;37;Universitario;Empleado;1888.16;Tecnologia;0
4481;Manta;47;Tecnologico;Subempleado;283.65;Construccion;0
4482;Ambato;26;Universitario;Subempleado;245.55;Agricultura;0
4483;Manta;53;Universitario;Empleado;1253.88;Construccion;0
4484;Cuenca;50;Secundaria;Empleado;1342.04;Comercio;0
4485;Guayaquil;48;Universitario;Subempleado;298.21;Comercio;0
4486;Quito;21;Tecnologico;Desempleado;0.0;Ninguno;27
4487;Manta;47;Primaria;Desempleado;0.0;Ninguno;16
4488;Guayaquil;26;Primaria;Subempleado;376.34;Comercio;0
4489;Guayaquil;59;Universitario;Subempleado;239.06;Tecnologia;0
4490;Guayaquil;18;Tecnologico;Subempleado;296.93;Servicios;0
4491;Cuenca;65;Secundaria;Desempleado;0.0;Ninguno;26
4492;Cuenca;34;Primaria;Empleado;1713.28;Comercio;0
4493;Cuenca;63;Tecnologico;Empleado;501.68;Comercio;0
4494;Guayaquil;57;Tecnologico;Desempleado;0.0;Ninguno;3
4495;Ambato;56;Tecnologico;Subempleado;228.22;Manufactura;0
4496;Manta;47;Tecnologico;Desempleado;0.0;Ninguno;26
4497;Ambato;55;Universitario;Subempleado;248.55;Manufactura;0
4498;Manta;35;Universitario;Desempleado;0.0;Ninguno;9
4499;Quito;47;Primaria;Subempleado;171.97;Tecnologia;0
4500;Cuenca;46;Primaria;Empleado;600.17;Agricultura;0
4501;Manta;38;Secundaria;Empleado;1276.15;Agricultura;0
4502;Manta;51;Tecnologico;Desempleado;0.0;Ninguno;16
4503;Manta;59;Tecnologico;Desempleado;0.0;Ninguno;30
4504;Manta;42;Universitario;Empleado;1218.92;Agricultura;0
4505;Cuenca;59;Tecnologico;Subempleado;438.79;Manufactura;0
4506;Manta;60;Primaria;Desempleado;0.0;Ninguno;9
4507;Manta;25;Tecnologico;Empleado;1831.21;Comercio;0
4508;Manta;59;Tecnologico;Empleado;1842.43;Construccion;0
4509;Ambato;57;Secundaria;Empleado;2043.06;Servicios;0
4510;Manta;26;Secundaria;Subempleado;362.78;Agricultura;0
4511;Ambato;29;Universitario;Subempleado;350.5;Servicios;0
4512;Quito;46;Primaria;Desempleado;0.0;Ninguno;23
4513;Ambato;33;Universitario;Empleado;529.34;Manufactura;0
4514;Quito;23;Primaria;Desempleado;0.0;Ninguno;31
4515;Ambato;18;Primaria;Subempleado;122.55;Comercio;0
4516;Manta;61;Tecnologico;Empleado;470.44;Agricultura;0
4517;Quito;64;Universitario;Empleado;1902.27;Agricultura;0
4518;Guayaquil;49;Tecnologico;Subempleado;330.15;Comercio;0
4519;Cuenca;25;Secundaria;Desempleado;0.0;Ninguno;28
4520;Guayaquil;39;Secundaria;Subempleado;269.44;Agricultura;0
4521;Guayaquil;33;Primaria;Subempleado;274.04;Construccion;0
4522;Ambato;43;Universitario;Desempleado;0.0;Ninguno;8
4523;Cuenca;22;Universitario;Subempleado;354.04;Manufactura;0
4524;Guayaquil;47;Universitario;Desempleado;0.0;Ninguno;17
4525;Manta;35;Primaria;Desempleado;0.0;Ninguno;10
4526;Manta;54;Universitario;Desempleado;0.0;Ninguno;2
4527;Quito;34;Primaria;Subempleado;135.87;Manufactura;0
4528;Manta;61;Secundaria;Empleado;1359.47;Construccion;0
4529;Cuenca;45;Universitario;Desempleado;0.0;Ninguno;6
4530;Ambato;55;Universitario;Subempleado;146.28;Construccion;0
4531;Cuenca;44;Universitario;Desempleado;0.0;Ninguno;34
4532;Manta;44;Tecnologico;Desempleado;0.0;Ninguno;18
4533;Manta;24;Tecnologico;Desempleado;0.0;Ninguno;7
4534;Cuenca;23;Primaria;Empleado;554.72;Tecnologia;0
4535;Manta;54;Primaria;Desempleado;0.0;Ninguno;35
4536;Cuenca;43;Tecnologico;Subempleado;361.53;Construccion;0
4537;Cuenca;54;Secundaria;Desempleado;0.0;Ninguno;36
4538;Ambato;55;Secundaria;Empleado;1371.38;Servicios;0
4539;Ambato;24;Universitario;Desempleado;0.0;Ninguno;14
4540;Guayaquil;61;Secundaria;Subempleado;126.36;Servicios;0
4541;Guayaquil;45;Secundaria;Desempleado;0.0;Ninguno;16
4542;Cuenca;51;Primaria;Subempleado;388.88;Comercio;0
4543;Quito;62;Tecnologico;Subempleado;207.91;Servicios;0
4544;Cuenca;55;Secundaria;Desempleado;0.0;Ninguno;6
4545;Guayaquil;51;Secundaria;Empleado;1834.96;Servicios;0
4546;Manta;33;Secundaria;Subempleado;161.64;Servicios;0
4547;Manta;19;Primaria;Desempleado;0.0;Ninguno;2
4548;Quito;38;Tecnologico;Empleado;1092.91;Agricultura;0
4549;Cuenca;63;Tecnologico;Subempleado;391.13;Tecnologia;0
4550;Quito;28;Universitario;Empleado;946.76;Construccion;0
4551;Quito;60;Primaria;Empleado;1679.83;Agricultura;0
4552;Manta;55;Universitario;Empleado;1209.41;Comercio;0
4553;Manta;43;Tecnologico;Empleado;1846.76;Comercio;0
4554;Cuenca;25;Tecnologico;Empleado;1054.16;Manufactura;0
4555;Cuenca;44;Universitario;Subempleado;451.56;Construccion;0
4556;Guayaquil;52;Tecnologico;Desempleado;0.0;Ninguno;30
4557;Cuenca;65;Primaria;Empleado;992.59;Tecnologia;0
4558;Cuenca;42;Tecnologico;Subempleado;225.6;Tecnologia;0
4559;Quito;34;Primaria;Empleado;1449.35;Construccion;0
4560;Manta;60;Universitario;Empleado;947.03;Manufactura;0
4561;Manta;65;Primaria;Subempleado;445.52;Comercio;0
4562;Manta;61;Universitario;Subempleado;123.17;Tecnologia;0
4563;Guayaquil;61;Universitario;Desempleado;0.0;Ninguno;34
4564;Ambato;37;Primaria;Subempleado;232.85;Manufactura;0
4565;Quito;32;Tecnologico;Subempleado;265.47;Comercio;0
4566;Quito;30;Tecnologico;Empleado;1182.58;Comercio;0
4567;Ambato;62;Tecnologico;Subempleado;184.22;Agricultura;0
4568;Guayaquil;60;Tecnologico;Desempleado;0.0;Ninguno;24
4569;Manta;22;Primaria;Empleado;917.24;Construccion;0
4570;Guayaquil;21;Primaria;Empleado;2294.47;Construccion;0
4571;Cuenca;46;Universitario;Subempleado;315.44;Construccion;0
4572;Cuenca;25;Tecnologico;Empleado;1357.19;Construccion;0
4573;Quito;37;Secundaria;Subempleado;411.34;Servicios;0
4574;Ambato;35;Universitario;Subempleado;138.93;Comercio;0
4575;Cuenca;32;Secundaria;Subempleado;420.88;Agricultura;0
4576;Ambato;57;Primaria;Desempleado;0.0;Ninguno;22
4577;Quito;34;Secundaria;Desempleado;0.0;Ninguno;12
4578;Quito;63;Primaria;Subempleado;311.85;Construccion;0
4579;Guayaquil;30;Tecnologico;Desempleado;0.0;Ninguno;27
